uid,total_games,taxa_acordo,js_medio
6a9e41865b0ccb1d8f2ccf5789a6f903,1,0.6938775510204082,0.1502560371159533
bc8d6894fde29cf62ec999d6783cae14,3,0.7263681592039801,0.1654444568387114
405048e1db410830b7ed428e6a6098a4,1,0.5692307692307692,0.20282418436075034
e5ce983a88de3b6f2f6390587ccd89a7,1,0.49122807017543857,0.4955779772330175
550361ad935eae3d9dbbeab24c12bd68,4,0.8468468468468469,0.09277199582312799
42e79b45fbf7c3adf17b1c6abbd3b1b2,2,0.7350427350427351,0.13512323605226834
251596e6a983b6828fd2a5534aefe0f5,4,0.7567567567567568,0.17521269309557194
88e9a17c263712b0007e509571a5b87b,1,0.7604166666666666,0.15605396209304093
5b50350e68a15398d3311a290e034f83,3,0.691358024691358,0.2140561049139685
63685ba976855d42244225dea40334a5,1,0.8631578947368421,0.10817041198048838
2b5b51d110c38da2b948523d99e2a496,1,0.7936507936507936,0.15403587397949386
18bbafa6ae6d0d62b58d24a62a89f0bd,1,0.75,0.17687968040150806
aef5b569c9f3f8dec85759405a330b12,1,0.6865671641791045,0.19247305340357346
0cf417241c3c0c03ce7ee1303a5ccb4c,2,0.7738095238095238,0.16235826559545002
06c06e61e0aa8df25d40dc9ac3eefe6b,4,0.8257575757575758,0.10688613258618221
a2b4cc69b646392507f838407906140e,2,0.868421052631579,0.13686846995292076
e3db2b8ee8402bc98496e3cbd104c799,4,0.7802197802197802,0.1688153668708405
71b424ca9fe232001c801d6351c6a4c0,2,0.8282828282828283,0.12227039971025455
7218e0f1567f7244fa3ec993524ed5eb,1,0.6037735849056604,0.3516704357353139
97d7e4743c9c2867c3c2ec4e7b82bb99,6,0.8011869436201781,0.14536606630083052
324c7ca3d1a5765d8ddc56d5971e3571,1,0.7391304347826086,0.16664262265269852
386b9dcf7b2bd142f86ef13786af244d,2,0.7209302325581395,0.1885314905818315
1119d157fdf87fe71366872a689438e6,1,0.8387096774193549,0.08723420305398422
3e71a516d2184f1f1740b1126cc5170a,1,0.6105263157894737,0.31415270297151904
0fd5cc32ac3fdfd0b1b8296612cc9ad0,1,0.7659574468085106,0.1461206063997724
5320b7c82185ca288b34d928938787b7,8,0.6699576868829337,0.23807689381749403
791c24a3af5e14f13836645f8fd35b6f,1,0.875,0.07603730893655869
d4f12c82176e5ecf58d2d4d37d6fe179,1,0.48704663212435234,0.40704269093106454
8849485c7ff95ee431cd114f7ff32477,2,0.8,0.09311434317495493
ccebd343c2ad71578a804060ba0e1212,3,0.691304347826087,0.2666406751794734
1b26a34f9ba3bba6f9295c8cc25f23ab,1,0.9361702127659575,0.04917612865747861
4509562494ff7ceb73987876e244d12b,1,0.6666666666666666,0.19669171033385305
47626cec0666b9ffeddda8bfb7adefd1,1,0.8292682926829268,0.0689992474358629
5e4e38a2dca4db21ecc11fc352de3386,1,0.7,0.2165396188934306
1035ac67b5f70bbc49bd57771b0af0ee,1,0.5608108108108109,0.2189558736079706
62b4984892b256f150b97395bb83b1fe,1,0.8809523809523809,0.05253364075784894
78e61eba5b379025dccfc6efe1c949c0,2,0.6728971962616822,0.20821020972369905
a54e7015dd09e59ee6f9f36d05bc0835,1,0.7976190476190477,0.18811312475248199
9351b2d8b49dd8617cbc9565c684b74f,1,0.7377049180327869,0.22465999869824485
62002710afa894c371bc955c568ca8d5,1,0.868421052631579,0.053911085672440504
fedd02891ec1c2c87c6c7d3d65714977,6,0.7239709443099274,0.18458539832268292
0b7d765ff6f3f019ff770f15ce2084a6,1,0.8431372549019608,0.048827938757896525
b04b245e35e3eb4275e798198a1b6ab0,1,0.9333333333333333,0.05136173437558877
94c952e4390bc2a7d9b68adda531cdb2,2,0.8761904761904762,0.06992718939763566
528e867355bfa5c3462f776e3fe8eac6,3,0.9161290322580645,0.059673660763440675
df43ced5b9551f268137fd3e5a6d630d,2,0.6746031746031746,0.21619920613560278
12610346e0b3b2683e14a0c8e92b5dc0,1,0.6481481481481481,0.17754568980977753
a6018b849d4144212ff036c284bb4f75,4,0.7566371681415929,0.1861098957003224
70827a3d892fd2e46212c469dbe5cdd0,15,0.7898550724637681,0.14963764442760602
561f642c136e29503e54c32c48924aad,1,0.7058823529411765,0.2634507164252512
6f37715239635bba7b9e08bfa408ab3a,3,0.7923728813559322,0.09124079756238807
b1c37c1bbf28f61ab55cc6c759ccd33a,1,0.896551724137931,0.10344827261999505
043af6d67bfa91fdf26a914914e5b8ba,8,0.6808118081180812,0.22675578986721884
fb092a9276de6857b52d598121f4dd8b,9,0.7809076682316118,0.15512080777954224
97decd1afa4d053e529d1688ec8330cd,3,0.7725856697819314,0.1420844570648538
c7a9a2b13611199a18cf213d2f5800fa,1,0.8979591836734694,0.057579050546931805
34c4517cdaae37783fbfa3d4c972d7b8,10,0.842560553633218,0.08566366369164169
0cecfda1d3e2ce62bfb148d2e0c3cba2,8,0.7435456110154905,0.1802409995741859
106ac7bd85780cdfdd9a54d7f0d5c4ab,1,0.7954545454545454,0.10603547192918918
cb03405c153431de178e32b692bd89c8,4,0.8705035971223022,0.1119164754006092
2d0c4b954a57e7c5a9e7e3f939ed93b8,2,0.5752212389380531,0.3286069441965414
9c87469f60be184c8d9b7ed13f676100,4,0.8129770992366412,0.12027375279968416
7e701bf5266a777091c2a246ffaba916,1,0.9411764705882353,0.0183104770342112
d9063c7a2738e5d2eac1a7eb7671a1c1,2,0.781021897810219,0.13875112036738674
3ff2d238d594a9fd7a9ec33cdea2be68,2,0.788235294117647,0.15857636647751827
cfdabd558dd32c04c3360f33962375fe,2,0.7866666666666666,0.16741853584663205
e2d30683d536a4b9b42b2bb7bc3bf31f,2,0.6987951807228916,0.21588693528659117
a5db8a21b50dfa3ac98fe5d85e10d3f9,2,0.8068181818181818,0.13749281890826767
93187b4694d44260f6969262c2b21542,1,0.5862068965517241,0.3138031749307214
11708110616189e30c9992d703e14880,5,0.7647058823529411,0.17571151225499365
3c92b69a9bd1f41f245eaf193b496a44,1,0.7631578947368421,0.1527889920281481
323ede246ef2f8af7f62496f589b2a74,2,0.4797979797979798,0.4758070502862027
9b66e34d52edb163f60d6f92cbc25867,1,0.704225352112676,0.22397457294691242
1d026c57c4abd08aade321a633b76b27,1,0.7053571428571429,0.17110447630074363
23c252e4f84cd64d5509890b4dbf33d9,1,0.654320987654321,0.14522026905394966
f41b6d805797be6076ae6e4fe6185b3f,4,0.6808988764044944,0.21196364353044547
363226ff080ce9ad6beb3d8b78ce9046,1,0.7419354838709677,0.10254666889455112
dcd58b5741b3040e532d04f0d7daccbd,1,0.6712328767123288,0.17509524065985607
2deb09f6f53ffac8412b78bd0325666d,6,0.7270788912579957,0.15488014697866168
40d5a48a8bb95dac6a76ff28b3bce662,2,0.7731958762886598,0.212808239973605
e4a0301573fc98a88a962b457ee529d8,1,0.7058823529411765,0.2333480618243948
eea4c5a18124e487b7c6adeb75753dbd,2,0.6764705882352942,0.3032728759267967
c54c1524cdd6a5d37991c9f5b0def5c7,2,0.7320261437908496,0.21245596352978113
9b0f7e1710d317e03f84e4823713511e,1,0.8777777777777778,0.09161235798828918
0a5146e6a26a461ab6cb17e3903d4616,2,0.7674418604651163,0.10653238737471728
de65a645233d3ab7c04e3fb764904b2c,4,0.8431372549019608,0.12615361055159488
5962bd82b1e17b545953ea8e71eff56e,3,0.6944444444444444,0.20258388103645172
b410fd0236591e74673d63065934aafa,2,0.8061224489795918,0.144799516724549
4b8e3838f5ab272a7d7566a3e44bc28c,1,0.7631578947368421,0.19153144921693854
04a32b41dc32fb9245920860c36f6888,2,0.7862595419847328,0.134351620130044
dd8beb8a9f641609d82525729b4f775b,4,0.7716763005780347,0.14188879154831371
024cef880e90d5721e968fb4485e9361,2,0.6984924623115578,0.2454112067832112
d90d534686879835042189aa47c68537,1,0.6666666666666666,0.1987080304809086
c2d1e87f64c89c2ae8b9188e1a70b42c,1,0.96875,0.031249999020623503
6aef1032eb003b85d36d291324365241,2,0.8421052631578947,0.10009655134313988
387124a784f02d6767318ea31596b88b,2,0.7279411764705882,0.15239783971410012
f0c2014f58926ad7ded5b921dc023ad8,14,0.7643129770992366,0.18250052942448158
81cd1ee78a2386cfd2acb494feccd26e,13,0.8367088607594937,0.11990923934804083
cb7479ba4c5dcad737b15aa53356f8ba,8,0.6561954624781849,0.2641894542843497
1e14abed63de7d2225e14026b853dea7,2,0.8307692307692308,0.07506783426896246
823bcea4d5e4378c1590d6c256695eca,19,0.7940913160250671,0.13611476309236692
972ade8936f5f8639b5a49fa14ad7025,1,0.825,0.08890976213069642
7d2258d8f095d14ad6d129f05321ed16,2,0.6993464052287581,0.2766458514830379
0141f855ca8428365bcb67a7c13d5f39,6,0.8145896656534954,0.11766260476641169
0f8075b1a4b32a0def5f782f4f217270,1,0.8048780487804879,0.13657061099784157
7ba747a8337ba2f3e4044cfd8d88fdb0,6,0.7742663656884876,0.15776003105679373
47bc7ff235baf4afb24884a940dce991,1,0.6779661016949152,0.21948088850168462
e53ab8c220ca29778c6cb8c68625c995,1,0.5882352941176471,0.3937588920925381
45c32ab7157f868644cb0edd62fbccdd,1,0.8441558441558441,0.06438072119304347
504857ca0432f47182e9c4cb532eb346,1,0.5833333333333334,0.3095090468614774
2d692154883bbf5f1821334dd32090ac,2,0.7445887445887446,0.187109280172061
bf75a5811e0a025e3c079670d76b5f66,1,0.7,0.19040098233345143
48f8c737c4f27f8a3c62d639917570ea,1,0.711864406779661,0.23946303738505073
30b872186bb45cd1f05a2c7585bef8f3,2,0.5955882352941176,0.38921935754200115
b1e0c7563f271081dfada444e54cd1b1,1,0.7476635514018691,0.11527787182942043
019318ed1742517d8abcad1239977f8c,1,0.7985611510791367,0.1072421678340373
2131002b72c38366ad8f7df698c4c9ad,8,0.9096774193548387,0.07066676399207433
cb23b94076748ece27d2bf838412f6f9,3,0.7225130890052356,0.145966047306729
9b8805267562ee22d6609cce9ed1b85a,1,0.6728395061728395,0.20610475031522352
5bbd926ec4add03fc8a54cfcb030de56,1,0.8507462686567164,0.12355721945449911
1ca6ce54f4a542f250351491ada6ea3a,12,0.7272727272727273,0.17135788496818663
6505157e1ac185004b658ff48ff6c0c4,2,0.8429752066115702,0.08383927447104389
727074fffaa52ed6d2bc977bc375061d,1,1.0,0.0
f725c897329844f032077021dac1d127,1,0.7741935483870968,0.18628164701349462
8d913bf9206fc576b8eaa0474d82a6a3,1,0.7160493827160493,0.12422412017648929
bdb399885d7bd86a424f4da8e948c891,1,0.691358024691358,0.1675305359522115
ee2b4dade7b5539eaff242bc44cf2c6b,2,0.8897058823529411,0.10869082735411342
3d4abe3fad51f4aeba91d8d376000848,13,0.7667057444314185,0.14273663331953687
13e197a79796cd904fecdd7bfdcc8892,1,0.9058823529411765,0.03739937336154217
0e26b1fc76afa7f59f4a31c424e6d9f8,1,0.7291666666666666,0.203874253836324
4a0a0ed35359ed07b1d52d4fe8b81076,1,0.5522388059701493,0.3504299087138463
5f4396442a630a0478f3ed50b0e66c41,1,0.7971014492753623,0.16297263949167948
89908997aef4a29329216a7e934524d5,47,0.8196665532494045,0.1255241120471377
9549729a04e7ac63ce7e2962c2b4c30b,5,0.8271276595744681,0.11500377170477673
a0ec147cd56b69757eb3f29e44c7147a,1,0.9454545454545454,0.03218956301688617
4c6374479bd75f4dabb30a4a9656fea6,1,0.8214285714285714,0.200482408832912
04783e33adb473f9f363362d8887eb0c,2,0.764102564102564,0.13047949474586842
f62c6742192016d556367c476c81c8c4,1,0.7184466019417476,0.1589850600697048
62a0c5899fbac84da5666f170c3ebaed,2,0.8541666666666666,0.09715433687465029
ab019b61b09a15bb970769e210b730a2,4,0.8486486486486486,0.12945606543891305
79f75f8f34f101448ef6ea75c15db475,1,0.7289719626168224,0.20855634593904523
e8a00d4853c270bb15e4764591a4eb86,6,0.8607142857142858,0.1130546951448256
4f0e1ddc33adfadc7bdf2cc142cbeb38,2,0.875,0.07593984089813015
66b5086ce70d535b072ea73e894bd9d9,2,0.8738738738738738,0.09510261500763532
3a24722fed76255e0b7901281f9f3edb,2,0.802547770700637,0.15153428661904075
7d3101c6293585ae76173428f9c6565d,1,0.696969696969697,0.15817571945140008
036a0f2dc09148a835e4cc1481347fff,1,0.8095238095238095,0.09524317774382093
f829c37629750925acbe54fb94283cef,3,0.7864583333333334,0.12011705036164515
f0167f2a33cf9dc6602f40edc923a7a7,3,0.8505747126436781,0.1176930474789612
f29ea271dff02b0d1702c4604a099359,3,0.7582417582417582,0.182633943866109
b03c60874c025747598312a8a86c84cd,12,0.8171318575553417,0.12557148691913764
77c247dd3707719fb0e4e55065cf1a16,1,0.7524752475247525,0.15276884020886244
f763b0f8c5a5f113a87a4299962d5c87,2,0.7,0.1978818914040209
67a1811cec3e8d2271e22185879b6b42,8,0.7922535211267606,0.16404093845933526
6ec239abef98a4db8d9074a5f4323e39,1,1.0,0.0
04c920323ed330a7d78881dd6ed88fe8,5,0.8763250883392226,0.07795813907673166
1f60cdf5fb2d3b87a1dcbc56201994da,2,0.7398373983739838,0.14390706194109537
cd2c0b9e45cdadd847a17864debd920b,4,0.855595667870036,0.12836347644565638
9b7d15a10c65d1c60a70631491de9cb9,1,0.918918918918919,0.04385286994116575
c4feed3b675da884161f372c46276556,8,0.7584830339321357,0.14440843753343693
d05f9e07ef29408dabc542b6ee613e23,1,0.8955223880597015,0.055287466616917344
4aef592e8accd2ca1ff95d6769c4e95a,11,0.7295081967213115,0.17103992970345544
d873abbd77c9a1eaed2822db19f19692,1,0.821917808219178,0.10853775032697685
ae818d667279e313dc8c9839dc26cf35,1,0.7714285714285715,0.22857142140798906
e23f7abf4b7bed8beb268a8017d23423,1,0.8382352941176471,0.1392215235601224
808ede7ca5bf08284b6012b9d8a78fd3,1,0.7058823529411765,0.16121473010670892
69bcef10703659d1387b14c1fd3c44bf,1,0.7142857142857143,0.17204196419688034
718f2d348110cb884e1f7808cc07cbf8,2,0.8365384615384616,0.09387310865139314
8f6785e7ab3993c7817f655adaececda,2,0.875,0.124999996082494
cf1eaaf143353819386620cb75535edd,4,0.7007874015748031,0.232026102857479
3469a7eb464cf235e7ea545886cac8df,5,0.6871657754010695,0.23983736108249135
e3cb7d7b721dd1969b45eb0f2cb89840,4,0.6631578947368421,0.2615743346891394
561ee97fe2e62906e0c3cf068e770593,2,0.6713286713286714,0.1932460145658111
90c4bf3cfb3a6dd95d5ee4b7d25200dd,1,0.6036036036036037,0.3352254289012599
e52d6a2a2aa79fd2bdcb38d49bbfb87b,3,0.6306620209059234,0.26384818715883146
cae83e98c6cc07d841328893e6531253,1,0.7906976744186046,0.11764053612980113
fd80b4853fdb64a4d4a56a2d342cd0b1,1,0.6125,0.13968668616614538
4dc6212d70a05cd56d89de2870741f33,2,0.7911392405063291,0.16365496235444865
884563ee4f7e8ed0f9cf9b198562bd42,4,0.8666666666666667,0.09808441605378403
60bb55e870e5c87da5306a6a4ec2a887,2,0.9342105263157895,0.056727341897649976
1c695ff1dfe249b4b7a904b488542a79,1,0.8717948717948718,0.1347717829941709
72e26a4044796749000bba2a4ba963c4,1,0.711864406779661,0.13671464637363354
554b0a0c8835d04db511f773583f978b,3,0.832,0.10424861271303894
b05c3f6724f01ee86666b43cab3e351d,4,0.7621359223300971,0.18212373569854262
db637dca73628a2b909f1ecf2210a2c7,20,0.7790788446526151,0.16020846792174964
d2dc65f4507b4930d51730caf17fa407,2,0.8035714285714286,0.16429978085499086
61e8a24fbf94b89f00a6e10d1f327c61,1,0.8787878787878788,0.12121211741332753
75b14bf0f173b21dd3fc33391ecd97ff,5,0.7992125984251969,0.1628745682525277
f289611f490dbe4153be3fe5ee0bfb16,1,0.7741935483870968,0.22580644453611823
bc1207484191124908550742352014aa,1,0.8108108108108109,0.1251439281875841
cf4cc3283ea155debd3ae213f24a401b,2,0.7760416666666666,0.12551913705788287
08ac74fce185e150a04babf3aa57ba01,1,0.7792207792207793,0.1491384029831245
b8f1fd9d6d41310d5cb7c7879b1e62ec,9,0.8070866141732284,0.128529167757997
089b3cae3e7f997c5e5ae577b9081b3b,4,0.9038461538461539,0.08779158847990765
44de54249f982fed234c6b2c363df6b4,7,0.7591240875912408,0.15277607823469241
fcfaf2504457767d305bc37e796e4b5c,2,0.7692307692307693,0.1336417817307453
f4686964e9fda1f3d290716a6a972fff,1,0.7692307692307693,0.18969957633511086
d72d2f34ba51c159f2ce023309eb41aa,3,0.8562874251497006,0.08686085636537375
beeb8d456c2f69dd254290f30ba7c69a,1,0.7105263157894737,0.2976652043379227
da37cb124b56438858940888f6f39108,1,0.5871559633027523,0.26201834191768947
c679c462226f8e57ee8a185eda6f381a,2,0.8393782383419689,0.1036061538706984
afac43be6adc85326ad89ebbceae5c95,1,0.68,0.2924511156080502
4159a0b11816cc4192acd2b77cd06be4,1,0.6565656565656566,0.1431811595886009
2290e317b522a09a2d5839f5060e1ef4,2,0.9054054054054054,0.09790692230116319
ab15f243158273f967a7e08b7fa482b9,1,0.6916666666666667,0.21948618904084782
e81bc3e84f9adffb819219f3a2d00d80,2,0.9529411764705882,0.038956211947781726
8525ae0c743e8e4f54c2ec85aa840756,1,0.7528089887640449,0.13583842473029795
3c8b3e59a97efcdb24f6d1ac1c7e8a91,1,0.775,0.14630324873547312
2a391b16a2438f9258124bccf102bffc,7,0.6722037652270211,0.22108821856481556
5f85de59d87c3f281aad59d5caf8ce33,3,0.8584905660377359,0.12851467746926942
5fa18c98b0f59a013c61f3a5b3a2acd5,1,0.8285714285714286,0.08287861274591671
77401426f07bcd563dc12392c2992e42,1,0.8378378378378378,0.11359790339685703
7a953019861501246573203d3a5950e3,2,0.8529411764705882,0.07061033711109144
a4845abc6cc3f373e298c0f8b021b2b7,10,0.8436754176610979,0.09990527869918707
15585d0397ad4226a31ed3f24952258e,1,0.7378640776699029,0.22689457118242926
a6d6b8b05c9ad3456de6cd02196517aa,2,0.7721518987341772,0.18165440673367197
3dd179bed6ffcec1a04c638dd070f23d,1,0.5915492957746479,0.1992092638444485
31f594a0a844d665408d7487c6e5f334,2,0.7526881720430108,0.14102573356657674
ad69f8f383e0f4defd062a3d0eae42e1,1,0.7142857142857143,0.28571427675998634
24141c2553832d57edb8b4910bdbd5bb,4,0.8289473684210527,0.11013908803012291
4eee08ea5ca619e2043933efa8ae0c4e,1,0.8585858585858586,0.13661232253028277
4965bce72fbb667dbc2d318cba52d08a,2,0.8040540540540541,0.1146946547368294
1627f16dbe9a6b8f9b4b081fad6bff1c,1,0.7012987012987013,0.12270399970242997
0d254f25e328ed5b38ca5aa738aec022,1,0.7872340425531915,0.0693755505089683
9ba1769c21399abdc5cefc54c801488a,5,0.7256857855361596,0.20854184488404345
722b905f392b93ff0074b178649881d3,2,0.7045454545454546,0.1746144656965705
007f93ffe8261f997d6c3ec8be6746b1,1,0.5853658536585366,0.3642398491861946
9c936ceda33763a691dfb0703e12e906,1,0.7047619047619048,0.15988138417444434
b2f0f5206618fe3f95ea653377c1439f,1,0.8333333333333334,0.14107506055469426
b6ce9ca6f99dd5b3ceb4ea3527eae51d,2,0.7167630057803468,0.19478009939503932
5284bc959948ba802c19cfa3d3734b29,1,0.8311688311688312,0.16221070804210613
28e1aa1db0e953e5ae971d2713718fa0,2,0.6625,0.18769372277954885
baf110eb10307b2ba9444c0d84e6de2f,4,0.7591836734693878,0.15760410544021525
badb2bd4e77be5753d700bae3abe9f2f,2,0.7272727272727273,0.2392030169624618
cf5c1e2ef29fa5971dd3aa6dd30d4ffb,1,0.550561797752809,0.27359854406306383
a2c57b8e35ad3e9b58db0bd763dc6a36,3,0.6439628482972136,0.2007330579576163
02ae3ed9f574e398e74b4628f7492f1a,4,0.6625,0.23246965190360444
96536df93ce154a16c0f902e1767bac8,3,0.8368200836820083,0.09950752868988992
6def8445110101a8a8649c1d5e1f06e7,3,0.6686046511627907,0.20053619353706856
ded5ad7736f6d7c4af57b80cd6e8a4b0,1,0.7142857142857143,0.1439240457728765
f5be27c6ccfe3aed90d6d60d9c8b0a78,3,0.8526785714285714,0.11489132594374571
03e864dab0fdc0bdc41a26ff4016bb79,1,0.7524752475247525,0.1598828004297816
02187e0e7bbab7b849a2baa191c183d4,2,0.6858974358974359,0.18193599274951128
95e0fc8a2efeed433796cdeed1a5fba9,1,0.7948717948717948,0.20447913278101665
7e076e8366e245166e49e5e650450b7e,1,0.7910447761194029,0.08560204854177594
48f218c40b4d3f488443e3afce272225,3,0.8340248962655602,0.1487968677235241
d9b64bf1f08338ad92c5a90df367844b,1,0.8245614035087719,0.09045847205747463
1f43f159007a37907d5876e35611b94d,5,0.8507853403141361,0.08787496539707056
56b68fc618e880222e271132be52480f,3,0.7240143369175627,0.20954718427828883
b786134b8b707b28db5c0634f90f3d93,6,0.8258823529411765,0.12688425754104482
ddff63017e884b88693d2ae26785c378,4,0.7965517241379311,0.125414536513437
5c356530e8f94675e8a9afd619a549d2,3,0.8571428571428571,0.10162001924200036
b27c0f3dd601138dcd8b3074290eab73,3,0.5972222222222222,0.3421145306219632
48c4bb6d14530a7be6951981cb52111a,2,0.6030534351145038,0.338728478668324
49e2bb3a20895af1fe26cbe41a72e315,1,0.6774193548387096,0.24111217058425502
82a4c6ca9b48d418e6800183236a4dec,1,0.723404255319149,0.11946667272679626
f0809b187914e04a7236ea71baa5e672,1,0.7515151515151515,0.17584869832462233
2b4a20a2d90e3b64fac81f367ca7e967,1,0.7317073170731707,0.20869244703725892
d27845e97668a606afb1446d0a47978e,1,0.6016260162601627,0.2005636407916634
836c948bd887273330134ac46502dd82,1,0.672566371681416,0.18377357300361694
225ea5714929e72884442edbbb2fb6c3,1,0.8269230769230769,0.17307691765268404
b26d905c6af9158f5ce6f471ed60a912,3,0.7894736842105263,0.1393334752166333
299879b2bbe002891fe1834703bb53c3,1,0.66,0.15189211852635995
def5ba17feb90fabcdbc49f8dec7cf57,2,0.8461538461538461,0.11852707932828178
6ccab5982df831b101b7ec7e1e7289d7,1,0.9054054054054054,0.07419222679233216
1af5ee5465ca9a5dffb72fa1926e002b,1,0.5675675675675675,0.4366388794237838
007fbf8455370cb85823ecaa48d72ed7,1,0.6,0.24380780342650432
1e8bf6f05010d430517d0fa686f74207,1,0.8144329896907216,0.12808308153264988
496bc87703139c5170f4eaed2aa5b261,8,0.8466135458167331,0.09176707539378773
c2ab57f5d965e04000cbecfed6e40934,2,0.6524390243902439,0.20594298689710966
0c7a507a2650277d249ae69d96560539,7,0.844059405940594,0.10248640565236695
00be4fd1564a64a825d6408ba23653d7,2,0.7592592592592593,0.15044764940622318
5f5678694d589a1f5297e521db9ad31e,1,0.7017543859649122,0.14116868945965758
2ccbd8abae7e5f946295670ff9d966a4,1,0.839622641509434,0.11989212384575607
9c3173f13c1e5d98ed79803e27db5b3f,2,0.8225806451612904,0.1345346976787407
0899755d687e6c8172e961a7f44ba895,2,0.8306878306878307,0.11872802687233747
ec60b15dd5fc0bc503931063f7b6d81a,2,0.7131782945736435,0.1969957455169881
277e174e709a4ffd6d61015ec9d6adfd,3,0.6947674418604651,0.21881502677923062
509ef17beab66fe43e4f9c8ae9c1dc6d,1,0.8205128205128205,0.1794871738620427
04c458f6dd143f5567739b434505b99f,5,0.8888888888888888,0.06598118509795786
6d215625ead0e2d72b7cc20dd13a324e,1,0.550561797752809,0.20268890884567267
5b4bbb92f297b037331f8e2c3add2cc4,11,0.786908077994429,0.13990667162027792
34c05adf1613465925adb5c256a5449f,1,0.9142857142857143,0.04982784613980536
0f96a7a661ad2254ad8d70b4355bcd16,2,0.5343511450381679,0.425575701842524
8a6931178d98aa52c4ab92671c23d93a,1,0.6363636363636364,0.21238248166864054
2906b0ab2c1f3787be4f4efb3c1ca540,6,0.7270955165692008,0.18620177805594862
4e5fc1960cd3984d3dc1db117313f8cc,1,0.7058823529411765,0.11985844993123743
e1b31f7f9afcb68f087f9a8d0143d5f4,1,0.85,0.09251990612307921
0aab395dfb3161c5e96e747fcb9c0160,1,0.38571428571428573,0.593662703366085
68f2a28f5b809225dad1ee52c8b78fef,3,0.7466216216216216,0.17289856941364246
cca2f5b7b34ab9d023a84059e61ed8e2,11,0.6288659793814433,0.24868467593045362
37ec560b930d558822d37dc49c809038,1,0.7222222222222222,0.13782692972225868
fd4b29e84a29e9e4cf4b70c8aa4daeff,1,0.8666666666666667,0.11802839895291892
18b20b2459fa9563829904b4dec2c596,5,0.8075880758807588,0.12566325039756956
952bcf8dff3f2bd9a6f5ee0c1a27c11f,1,0.8099173553719008,0.14850564981739636
8ff75f1ff45ffccbc4d406d26c8c5ed5,1,0.8928571428571429,0.11825992912719453
0ee9b77fb93122b708137370118408c6,37,0.7389841910528087,0.18004812728132988
3a1ee0c1122cf8408de10bbc74a8646b,1,0.5466666666666666,0.29586674340936964
396993f6ac0ff7fc2cf1821da1367d3e,1,0.8787878787878788,0.08116974652167652
3e5358e517d9b699c8bca42b6bfc7972,1,0.7152317880794702,0.2030849448459937
9d8978adbb3f21464b7205b889149f41,2,0.8106060606060606,0.10703168566691806
6600ec8976422b49e6df8672ab2b6896,2,0.7602739726027398,0.22141654503859767
75be00369defa74f0fcb3e054728d5ba,5,0.803076923076923,0.15687698534167685
2fd856fba81f95232aa1d3d143317163,1,0.7301587301587301,0.10542940577331769
c8b3fc81d9d3dfcb0baa745e4e593dc5,3,0.8026315789473685,0.11580924715163161
ac5cb81774e161893b5de6029b768b75,2,0.8029197080291971,0.14581514485180444
3dab336ed6df38a781e01bf893bdb077,1,0.696969696969697,0.1637390181148765
f665ecbe10c3ae810d65bdf02539f4a8,1,0.7619047619047619,0.18185939279900215
54ffe53601c8fa4d659bf66a27874967,1,0.8961038961038961,0.06355518281421269
27fcac9b75675292e6584d5ccc0b922f,1,0.7816091954022989,0.10492321139854388
b15f0b61c13ba19b4089ea0422ea41dc,1,0.75,0.15549496741330926
2c0b5d239b9579bf8f07e02c41ccaf96,1,0.635036496350365,0.25060141057651936
69cbc31f9ff1dded01cd8a7581883c23,1,0.603448275862069,0.33717913664839644
6c769aea9e2590c9650c1d730e903230,2,0.7161572052401747,0.18883203718410446
c7652e70e392e7fab2b3d6721d618cb5,1,0.92,0.07999999749279617
47cecca0f0784e6f56ad0b6e06d285cb,1,0.4945054945054945,0.2539136909267259
2631dc969047cd64e489093a9058458d,1,0.896551724137931,0.06234263898892377
c338faa879ad3fb00ec1ce12e16abc41,5,0.7549019607843137,0.19891876629458816
6ec3a117c96377403320555482755651,1,0.6132596685082873,0.26576960053759785
55776d0402b82bea23a33beb5d9b9e7f,1,0.6333333333333333,0.331127800393392
deeb7b06c5e2272ed52c485fcc1f53ff,8,0.7180406212664278,0.20573596217305667
5cd488e975b6a66adb06c57a6b04c83f,2,0.7687861271676301,0.1271444371928595
9c276f45870c322f2739d347fa2dd7ee,1,0.7476635514018691,0.11431181411671133
e230be2d0929fbe0df9fc9fc332b0fc5,3,0.8164251207729468,0.12911718335717637
749f70363624af932ddf1f9930623ae1,4,0.7547169811320755,0.14235186815234555
39cc22bad088302930d521f7a4d1dc71,1,0.8157894736842105,0.10137184319576498
d8f74765e1def0aa18d94bf9453f8352,1,0.3064516129032258,0.659724238073649
7a2e1449326486a62f77365a037f2037,1,0.8857142857142857,0.07493017589951671
6d9470c11856568625bf16d2d27d2237,1,0.6944444444444444,0.28642438322725305
aa276575ad74b19e9faff1c2bece013e,2,0.8827586206896552,0.07924292813739495
4582845281c0e2b3f685c9923523a808,2,0.740909090909091,0.19045078898909923
32090d1eefd6d015e5985eb0e38b32a1,2,0.8547008547008547,0.09820704781702813
db17fbc21b6932b6ee8a0f03392be425,15,0.850828729281768,0.11245116781782535
8fbd9c60829665a5aaece53a4c62e809,3,0.8663366336633663,0.09421324943772055
865d647eec72c2fccefa7abb2e750d23,3,0.8421052631578947,0.10722293630963146
