maze_name,complexidade_hibrida,taxa_acordo,js_divergencia,desvio_pct,n_estados,n_partidas,media_reflexoes,media_voltas,mediana_tempo,p90_backtracks,fluidez,sinuosidade,norm_reflexoes,norm_voltas,norm_tempo,norm_risco,norm_fluidez,score_base,score_final_raw
Coorteon,20.02,0.8165,0.1482,0.1835,110,210,4.780952380952381,18.976190476190474,32.533924999999996,25.0,0.26467032456058776,0.37059425276666974,0.22144305213970777,0.1482710742463954,0.17927575283001748,0.09940357852882702,0.7445367827862753,0.18128449976626235,0.03237714320900728
Willowbrook Crossing,17.09,0.8165,0.1635,0.1835,317,182,2.1263736263736264,10.510989010989011,25.95433,16.0,0.1987373737373737,0.24154040404040403,0.08434563925007361,0.07233380323864148,0.13455121266227765,0.05467196819085486,0.40832874497041177,0.08725083611952747,0.005585087125445115
Sapphireseed Shore,29.87,0.8177,0.1614,0.1823,1422,180,2.933333333333333,22.944444444444443,43.2886,33.099999999999994,0.15511684125705075,0.20799758259468168,0.12602158800071028,0.18386838144027975,0.2523802363169932,0.13966202783300194,0.18589711631457748,0.15980608497438215,0.12262666171146665
Las Shallrie,9.03,0.8182,0.1327,0.1818,100,202,2.792079207920792,14.128712871287128,22.303179999999998,22.0,0.2922218426147364,0.3250199293930076,0.11872642860088288,0.10478667259325615,0.10973266306561655,0.08449304174950296,0.8850286265181089,0.10868702252279096,-0.06831870278083084
Moonpetal Vale,27.92,0.8201,0.1556,0.1799,1146,181,2.955801104972376,18.386740331491712,37.2575,28.0,0.1561306223043746,0.20505237215033886,0.12718195039711494,0.1429833991015624,0.21138406950039493,0.11431411530815107,0.1910666306839489,0.1430289520704229,0.10481562593363311
Fort Quillton,22.66,0.8205,0.1679,0.1795,157,182,6.0,25.318681318681318,45.73626,37.0,0.3066524908869988,0.34993924665856624,0.28440154394275763,0.20516652415982073,0.2690181096187648,0.15904572564612324,0.9586139867886827,0.2483301914403385,0.05660739408260193
Oaksyep Bay,12.94,0.822,0.1467,0.178,119,192,2.3385416666666665,15.270833333333334,22.007695,23.0,0.24716981132075472,0.3457547169811321,0.09530319301330913,0.1150320886541059,0.10772411531283471,0.08946322067594431,0.655297439731373,0.09859227256982096,-0.032467215376453654
Cypress Cove,27.68,0.8222,0.1549,0.1778,957,178,4.050561797752809,35.331460674157306,48.141819999999996,53.30000000000001,0.24005598973521522,0.3667910883004783,0.18372156462200087,0.2949863757703492,0.28536980981397564,0.2400596421471173,0.6190223456125112,0.22644531028025394,0.10264084115775168
South Skegstergreat,30.49,0.8223,0.1451,0.1777,378,171,6.333333333333333,40.666666666666664,66.90381,66.0,0.31476860254083483,0.3943965517241379,0.3016167565451541,0.3428459553681673,0.4129037044354126,0.3031809145129224,1.0,0.32830989759906076,0.12830989759906075
Northvine Tower,31.15,0.8228,0.175,0.1772,1463,166,3.0602409638554215,22.53012048192771,45.23083,32.0,0.14792327118370857,0.20095642362043953,0.13257581352162268,0.18015167946266286,0.2655824689240137,0.13419483101391647,0.1492153653986491,0.16425853469466367,0.13441546161493384
Coral Crest,15.23,0.823,0.1394,0.177,306,197,0.9289340101522843,5.365482233502538,15.36487,9.0,0.15963703579230382,0.17761720719206855,0.02250310653472637,0.026175924511188713,0.0625697716883766,0.019880715705765405,0.20894667979184792,0.030359243197310457,-0.011430092761059132
Saint Perthprudnorth,23.44,0.8235,0.1744,0.1765,103,220,5.331818181818182,21.345454545454544,37.918485000000004,34.0,0.2658739988440261,0.38774667657501444,0.24989286777159023,0.16952460831244584,0.21587708923531382,0.14413518886679919,0.7506746086222418,0.21390135033746233,0.06376642861301396
Azure Haven,22.09,0.824,0.1569,0.176,393,182,3.5824175824175826,14.934065934065934,32.531615,20.0,0.2072572433583264,0.25159677867259095,0.15954395803526691,0.1120111094878249,0.179260050695192,0.07455268389662026,0.4517736175560167,0.14173563688477842,0.051380913373575074
Oyston Wells,33.2,0.8241,0.1727,0.1759,109,182,6.269230769230769,20.675824175824175,51.610749999999996,31.0,0.21668315701347132,0.28639926935078774,0.2983061387370009,0.16351767474297604,0.3089497260738788,0.12922465208747513,0.4998386274645713,0.25313971247506883,0.15317198698215456
St Cechil,23.15,0.8255,0.1371,0.1745,150,181,6.18232044198895,26.701657458563535,39.34499,40.0,0.30247552336225425,0.38470110642362493,0.29381759945456565,0.21757254123610703,0.22557370128696466,0.1739562624254473,0.9373146207208666,0.24857204659337592,0.06110912244920261
Nightshade Nook,27.98,0.8256,0.1647,0.1744,1446,182,2.708791208791209,21.75824175824176,39.42668,33.80000000000001,0.16085652218889004,0.20482052343022655,0.11442496676415094,0.17322752484370788,0.22612898587306798,0.14314115308151096,0.21516513541108342,0.14838926365736205,0.10535623657514537
Midnight Mirage,20.52,0.8263,0.1586,0.1737,502,171,2.239766081871345,15.409356725146198,27.46779,23.0,0.18395338413267592,0.2362169430748543,0.09020186493677665,0.11627471570654503,0.14483889793200438,0.08946322067594431,0.3329416119204599,0.10358882776063257,0.03700050537654058
Diamond Dale,18.55,0.8266,0.1558,0.1734,520,167,1.9161676646706587,13.550898203592814,29.39666,19.0,0.19047619047619047,0.23325087610801895,0.07348941828705023,0.09960337374404038,0.15795031646055338,0.06958250497017891,0.36620297660116463,0.09221161080407562,0.018971015483842696
East Pynbrook,24.24,0.8276,0.1607,0.1724,146,182,5.697802197802198,24.087912087912088,47.296065,40.0,0.2887601576957116,0.3527234693056561,0.2687943457043213,0.19412588242091752,0.2796208232168421,0.1739562624254473,0.8673766591841622,0.2445251782227103,0.07104984638587786
Sunstone Sanctuary,31.78,0.8299,0.1613,0.1701,1776,180,2.6944444444444446,23.95,38.813185000000004,39.0,0.13253287070854639,0.19681336742147554,0.11368401896899286,0.19288873908321005,0.22195877755930288,0.16898608349900593,0.07073599688337269,0.1543198556044792,0.14017265622780467
Ruby Ridge,19.05,0.8317,0.1592,0.1683,512,166,1.4819277108433735,10.168674698795181,23.33841,17.0,0.1620276080561213,0.19099343742928263,0.051062818910275636,0.06926306537117868,0.11676959857879773,0.05964214711729621,0.22113678504331982,0.06774006513147447,0.023512708122810505
Dbech Forest,100.0,0.8333,0.1467,0.1667,403,118,19.85593220338983,113.92372881355932,146.7542,152.3,0.2876417910447761,0.4012835820895523,1.0,1.0,0.9556836133758098,0.732107355864811,0.8616738375665176,0.9375581938481242,0.7652234263348207
Whispering Willow,22.58,0.8333,0.1312,0.1667,169,178,4.275280898876405,25.52247191011236,37.181625,35.0,0.2504974417282547,0.32283968163729393,0.19532732592698726,0.20699463202399204,0.21086831214979393,0.14910536779324052,0.67226583073941,0.19035786215449974,0.05590469600661771
Sunbrook Meadow,26.93,0.8347,0.1719,0.1653,1229,182,2.21978021978022,15.983516483516484,35.378055,26.0,0.1398412125586431,0.17496691928305064,0.08916968234195395,0.12142522811340754,0.19860861547996392,0.10437375745526836,0.10800299680419916,0.11732383856936418,0.09572323920852435
Onyx Outpost,24.73,0.8359,0.1483,0.1641,726,181,2.8121546961325965,17.1878453038674,31.50598,30.0,0.17436200029502877,0.22945862221566599,0.11976323999387224,0.1322286855844885,0.172288336819955,0.12425447316103377,0.2840328295933876,0.13241305055158273,0.0756064846329052
Liroyalsingquay,16.21,0.8364,0.1575,0.1636,435,166,2.3433734939759034,13.716867469879517,24.1373,21.0,0.21739130434782608,0.2796610169491525,0.09555273581646886,0.10109220460114174,0.1222000221678797,0.07952286282306162,0.5034496417267166,0.09823016536653686,-0.0024597629788064568
Stonybloom,36.09,0.8372,0.1605,0.1628,1868,177,3.519774011299435,27.56497175141243,55.04327,42.0,0.14247727904115567,0.19363416279715837,0.15630869085035015,0.22531692058613514,0.33228214678010326,0.18389662027832998,0.1214449363590367,0.20392179089547527,0.17963280362366793
Mount Winlean,13.32,0.8381,0.1525,0.1619,106,187,3.5294117647058822,16.737967914438503,30.04314,24.0,0.28688524590163933,0.36134841837912723,0.15680643877205452,0.12819305082945553,0.16234473902419758,0.09443339960238567,0.8578160311902318,0.14257815219428946,-0.028985054043756897
Belan,13.55,0.8397,0.1226,0.1603,132,177,3.457627118644068,17.84180790960452,34.50007,21.400000000000006,0.2873896595208071,0.398234552332913,0.1530990749414288,0.1380950711424623,0.19264054671597872,0.08151093439363818,0.8603881580407757,0.14518934080688403,-0.026888290801271114
Feryeo,26.13,0.8428,0.149,0.1572,370,215,5.358139534883721,27.306976744186045,42.48652,37.599999999999994,0.2572264691829909,0.3506330625895843,0.2512522508386082,0.2230025708494002,0.24692812882743784,0.162027833001988,0.706578766664756,0.22971757487012928,0.08840182153717807
Thunderthistle Thicket,27.42,0.8436,0.1457,0.1564,1158,168,3.0297619047619047,22.029761904761905,39.430735,32.30000000000001,0.17284320182003232,0.22157696222235526,0.131001703074975,0.17566320213208944,0.22615654957727474,0.13568588469184895,0.27628810940809756,0.1554356586045212,0.10017803672290168
Falcons Hollow,17.25,0.8448,0.1496,0.1552,510,168,1.0238095238095237,10.845238095238095,22.64315,16.0,0.16527310239982626,0.1978499294168748,0.027403012949839205,0.07533219180612637,0.11204359586935699,0.05467196819085486,0.23768634442775055,0.05457783846757461,0.0070405695820244946
Stormwind Haven,21.77,0.8449,0.1402,0.1551,594,184,2.3260869565217392,12.201086956521738,26.61568,17.0,0.1651212553495007,0.200160485021398,0.09465996156417068,0.08749486304887158,0.1390467134704482,0.05964214711729621,0.23691203964993213,0.09581723920452138,0.048434831274534955
Twilight Tulip Tower,25.77,0.8451,0.1453,0.1549,1621,185,2.151351351351351,20.945945945945947,38.37144,31.19999999999999,0.1619896667004356,0.19628203829399252,0.08563562978752078,0.16594080786593274,0.2189560331660084,0.13021868787276333,0.2209433129085543,0.129246839888108,0.08505817730639714
Albatross Acre,41.93,0.8507,0.1409,0.1493,202,40,9.075,47.35,64.82272,59.1,0.27771577380952384,0.3523065476190476,0.44321188019986485,0.4027989401441074,0.39875757639900894,0.2688866799204771,0.8110586787373814,0.3954146853782404,0.23320294963076416
Bahqui Lake,8.79,0.855,0.104,0.145,132,209,1.9952153110047848,10.598086124401913,17.53337,15.0,0.2578341349657484,0.32283923626293537,0.07757188439913332,0.07311510975951012,0.07731006578759456,0.04970178926441351,0.709677401230901,0.07149982418591928,-0.0704356560602609
Topaz Terrace,13.97,0.8571,0.1152,0.1429,379,184,0.8913043478260869,5.0271739130434785,14.151530000000001,9.0,0.16817325800376648,0.17419962335216574,0.020559698623420743,0.0231411224783624,0.05432214040299727,0.019880715705765405,0.2524749381853064,0.027434532781299144,-0.02306045485576214
Mount Saultsilswkinge,43.66,0.8643,0.1343,0.1357,222,180,7.9944444444444445,46.82222222222222,69.519835,59.0,0.24059121390447516,0.3844715113361617,0.3874058993470964,0.39806449828732077,0.4306860322522937,0.26838966202783293,0.621751582898144,0.3733245383583056,0.24897422177867679
Cliffrose Keep,71.14,0.871,0.1334,0.129,443,30,11.133333333333333,89.2,120.45835,141.20000000000002,0.2584127874369041,0.3752103196859226,0.549515818019663,0.7782152612722506,0.7769385995003566,0.676938369781312,0.7126280899150187,0.6433548289933902,0.5008292110103865
Swans,11.54,0.8776,0.0924,0.1224,50,211,1.4454976303317535,9.341232227488153,14.71944,10.0,0.20951849786205615,0.36642498605688795,0.04918136416688577,0.061840474964410135,0.058182486458744034,0.024850894632206754,0.46330430032099296,0.04738140579807406,-0.04527945426612454
Silvermoon City,14.62,0.8832,0.1278,0.1168,369,169,1.3254437869822486,9.65680473372781,20.33952,15.0,0.1914223074815018,0.22362291038640722,0.042981106855896185,0.06467132488894252,0.09638476087014951,0.04970178926441351,0.37102745568071993,0.057174995943754955,-0.017030495192389028
Stokeelkstone,4.09,0.8833,0.1342,0.1167,121,201,0.8308457711442786,6.641791044776119,10.17616,9.0,0.25148771021992233,0.34540750323415265,0.017437276869773886,0.03762508003213881,0.0272997180127699,0.019880715705765405,0.6773154489096501,0.021917233181807886,-0.11354585660012215
Port Lakefieldca,9.12,0.9074,0.0988,0.0926,55,218,1.6330275229357798,7.302752293577981,14.48626,10.0,0.23391235688906437,0.314251875246743,0.05886646507833442,0.04355424706758584,0.05659745451128927,0.024850894632206754,0.5876944781581364,0.050078327074625,-0.06746056855700228
